Date,XLP,XLI,XLK,XLF,XLE,XLV,XLB,XLY,XLU
2024-03-07,71.7297592163086,119.13511657714844,103.87608337402344,39.3748779296875,41.145511627197266,141.91075134277344,43.27192687988281,88.97408294677734,29.960573196411133
2024-03-08,71.16168212890625,118.87267303466797,102.33136749267578,39.44284439086914,41.290687561035156,141.6495361328125,43.021549224853516,88.64469909667969,30.03595542907715
2024-03-11,71.54986572265625,118.26033020019531,102.05006408691406,39.51082229614258,41.71685028076172,141.57215881347656,43.50786209106445,88.40380859375,30.186723709106445
2024-03-12,71.91912841796875,118.78519439697266,104.14259338378906,39.67589569091797,41.65128707885742,142.22996520996094,43.50304412841797,89.16581726074219,29.894609451293945
2024-03-13,72.09902954101562,119.10595703125,103.01736450195312,39.967201232910156,42.3162841796875,141.67857360839844,43.931575775146484,88.97900390625,30.097206115722656
2024-03-14,71.5404052734375,118.60051727294922,103.03710174560547,39.64677047729492,42.75181198120117,141.17555236816406,43.70045852661133,88.41364288330078,29.85692024230957
2024-03-15,71.51199340820312,118.61995697021484,101.48251342773438,39.6079216003418,42.87825012207031,140.61447143554688,43.71971893310547,87.53363037109375,29.899322509765625
2024-03-18,71.97172546386719,118.83055114746094,101.98130798339844,39.83502197265625,43.0264892578125,140.59799194335938,43.7994499206543,88.20221710205078,30.037084579467773
2024-03-19,72.2387924194336,119.85428619384766,102.5102310180664,40.02995681762695,43.51746368408203,141.52996826171875,43.80427932739258,88.96588897705078,30.303110122680664
2024-03-20,72.45814514160156,121.29725646972656,103.65709686279297,40.50754928588867,43.45610046386719,141.20960998535156,44.244014739990234,90.2912368774414,30.341114044189453
2024-03-21,72.49630737304688,122.4964828491211,103.73123931884766,40.83893966674805,43.71574783325195,141.39405822753906,44.42763900756836,90.81842041015625,30.293611526489258
2024-03-22,72.14339447021484,122.07723999023438,103.76583862304688,40.371089935302734,43.62132263183594,141.19989013671875,44.15220642089844,90.02518463134766,30.33636474609375
2024-03-25,71.94310760498047,121.28750610351562,103.07872772216797,40.21514892578125,44.027320861816406,141.00572204589844,44.16670227050781,89.72956085205078,30.478879928588867
2024-03-26,71.98125457763672,120.84876251220703,102.6535873413086,40.35160827636719,43.687416076660156,141.52027893066406,44.132877349853516,89.8428955078125,30.132095336914062
2024-03-27,72.73473358154297,122.78897857666016,103.1775894165039,40.82919692993164,44.09341812133789,143.4037322998047,44.765892028808594,90.88247680664062,30.972925186157227
2024-03-28,72.83011627197266,122.8084716796875,102.95513153076172,41.053367614746094,44.57023239135742,143.42312622070312,44.88669967651367,90.60163879394531,31.186695098876953
2024-04-01,72.2483139038086,121.86273956298828,103.24185180664062,40.82919692993164,44.900699615478516,142.1998748779297,44.780391693115234,89.92665100097656,30.996675491333008
2024-04-02,71.87633514404297,121.29725646972656,102.24823760986328,40.61476135253906,45.52858352661133,139.986328125,44.6161003112793,88.6012954711914,31.04892921447754
2024-04-03,71.08472442626953,121.92125701904297,102.52012634277344,40.595272064208984,45.84015655517578,139.83102416992188,44.881874084472656,88.66535949707031,30.925418853759766
2024-04-04,70.77949523925781,120.84876251220703,100.89869689941406,40.13717269897461,45.811832427978516,137.8116455078125,44.42763900756836,87.62577056884766,30.863662719726562
2024-04-05,70.89395141601562,122.5257339477539,102.0554428100586,40.51729965209961,46.30280685424805,139.04461669921875,44.82871627807617,88.113525390625,30.95392417907715
2024-04-08,70.78905487060547,122.31123352050781,101.93681335449219,40.6927375793457,46.01011276245117,138.5980224609375,44.8625373840332,88.95109558105469,31.15818977355957
2024-04-09,71.13240814208984,122.02848815917969,102.45092010498047,40.45881652832031,46.024269104003906,139.09315490722656,44.968849182128906,89.3698959350586,31.32920265197754
2024-04-10,70.87488555908203,120.98526000976562,101.19530487060547,39.854515075683594,46.16590118408203,137.46214294433594,44.26818084716797,87.9903564453125,30.792409896850586
2024-04-11,70.70320129394531,121.12176513671875,103.21713256835938,39.57185745239258,46.13285446166992,136.89906311035156,44.234352111816406,88.69983673095703,30.73065185546875
2024-04-12,69.98786926269531,119.8250503540039,101.54627990722656,39.04553985595703,45.382232666015625,134.8602752685547,43.45153045654297,87.26116180419922,30.49787712097168
2024-04-15,69.70174407958984,118.967041015625,99.6183853149414,38.85060119628906,44.95734786987305,134.58843994140625,43.24374008178711,85.80773162841797,30.21760368347168
2024-04-16,69.73035430908203,118.69405364990234,99.73701477050781,38.587440490722656,44.565513610839844,134.636962890625,42.91032028198242,85.3199462890625,29.818565368652344
2024-04-17,69.98786926269531,118.07982635498047,98.29850769042969,38.684906005859375,44.43804168701172,134.4039764404297,43.006961822509766,84.90608978271484,30.440874099731445
2024-04-18,70.3121566772461,117.67033386230469,97.1763687133789,38.82136154174805,44.30113220214844,134.39427185058594,43.021461486816406,84.37890625,30.611892700195312
2024-04-19,70.9988784790039,117.4558334350586,95.1742935180664,39.3574333190918,44.83460235595703,134.8990936279297,42.98763656616211,83.63986206054688,31.082181930541992
2024-04-22,71.6760482788086,118.34307098388672,96.02455139160156,39.83502197265625,45.127296447753906,135.4136505126953,43.031124114990234,84.0093765258789,31.367212295532227
2024-04-23,71.87633514404297,119.99078369140625,97.44824981689453,40.08843994140625,45.377506256103516,137.18060302734375,42.65904235839844,85.00955200195312,31.51447296142578
2024-04-24,72.41999053955078,119.03529357910156,97.89314270019531,40.07868576049805,45.41055679321289,136.75341796875,42.68803024291992,85.82249450683594,31.704492568969727
2024-04-25,72.2483139038086,119.39604949951172,97.68057250976562,39.84476852416992,45.61827850341797,135.8408203125,42.99246597290039,85.89640808105469,31.790002822875977
2024-04-26,72.095703125,119.5910415649414,98.78295135498047,39.78628921508789,45.19811248779297,135.87965393066406,43.25823974609375,86.66992950439453,31.443220138549805
2024-04-29,72.32462310791016,120.3905258178711,99.20809173583984,39.727806091308594,45.50497055053711,136.3359375,43.62065505981445,88.68505096435547,31.87075424194336
2024-04-30,72.0098648071289,118.47956085205078,97.02311706542969,39.33794021606445,44.15006637573242,136.23886108398438,42.82816696166992,86.52705383300781,31.704492568969727
2024-05-01,71.55206298828125,118.18707275390625,96.02949523925781,39.33794021606445,43.4466552734375,136.48158264160156,43.050453186035156,85.98509216308594,32.070274353027344
2024-05-02,72.15293884277344,118.86954498291016,97.41365051269531,39.43540573120117,43.69685745239258,136.38450622558594,42.82816696166992,87.06901550292969,32.241294860839844
2024-05-03,72.37229919433594,119.69828796386719,100.1275405883789,39.52312088012695,43.70158004760742,136.7242889404297,43.2630729675293,87.65532684326172,32.4978141784668
2024-05-06,72.41046142578125,120.90727233886719,101.30404663085938,40.02995681762695,44.04621124267578,137.2776641845703,43.524009704589844,88.59144592285156,32.664085388183594
2024-05-07,73.20207977294922,121.23875427246094,100.97283935546875,40.166412353515625,44.003719329833984,138.41358947753906,44.04106140136719,87.95587921142578,33.03462219238281
2024-05-08,72.98271179199219,121.23875427246094,101.25956726074219,40.31261444091797,43.95178985595703,137.93785095214844,43.83810806274414,87.62577056884766,33.38139724731445
