Date,XLF,XLY,XLC,XLI,XLE,XLB,XLV,XLU,XLRE
2018-08-08,24.675365447998047,52.70478820800781,45.9698371887207,67.01150512695312,27.02040672302246,25.402240753173828,79.2770767211914,20.925621032714844,25.70697593688965
2018-08-09,24.52802848815918,52.900245666503906,46.220977783203125,66.6419677734375,26.769990921020508,25.539505004882812,79.18912506103516,21.020416259765625,25.753448486328125
2018-08-10,24.24201774597168,52.4581413269043,45.8303108215332,66.05244445800781,26.934553146362305,25.17061424255371,78.84601593017578,20.929574966430664,25.505598068237305
2018-08-13,24.007997512817383,52.192867279052734,45.765193939208984,65.73567962646484,26.59111785888672,24.917530059814453,78.8724136352539,20.957218170166016,25.497846603393555
2018-08-14,24.23333740234375,52.700138092041016,46.090763092041016,66.19322204589844,26.655513763427734,25.127717971801758,79.24190521240234,21.00066566467285,25.598539352416992
2018-08-15,24.042667388916016,52.05791091918945,45.448944091796875,65.87645721435547,25.725383758544922,24.72879981994629,79.10993957519531,21.194204330444336,25.82315444946289
2018-08-16,24.363353729248047,52.31386947631836,45.430335998535156,66.71233367919922,25.91140365600586,24.878921508789062,79.88407135009766,21.423288345336914,26.024538040161133
2018-08-17,24.415355682373047,52.360408782958984,45.21638107299805,67.1170883178711,25.975797653198242,25.06337547302246,80.13037872314453,21.53388214111328,26.27238655090332
2018-08-20,24.493364334106445,52.73271179199219,45.290794372558594,67.56582641601562,26.151092529296875,25.23924446105957,80.39430236816406,21.458829879760742,26.30336570739746
2018-08-21,24.58869743347168,53.15156173706055,45.56985855102539,68.06734466552734,26.28346061706543,25.337900161743164,80.39430236816406,21.304794311523438,26.063268661499023
2018-08-22,24.50202178955078,53.2073974609375,45.5140495300293,67.40743255615234,26.598268508911133,25.209217071533203,80.47345733642578,21.14680290222168,25.900606155395508
2018-08-23,24.38935089111328,53.15621566772461,45.3280029296875,67.2138900756836,26.473060607910156,25.03763771057129,80.44707489013672,21.13100814819336,25.83864974975586
2018-08-24,24.47602653503418,53.468021392822266,45.988441467285156,67.50421142578125,26.666244506835938,25.363637924194336,80.83409118652344,21.22184944152832,26.01679039001465
2018-08-27,24.80537223815918,53.81239700317383,46.4349250793457,68.35770416259766,26.862998962402344,25.711076736450195,81.1244125366211,21.091510772705078,25.97806739807129
2018-08-28,24.779376983642578,53.91944122314453,46.230281829833984,68.2169418334961,26.74852180480957,25.6124267578125,81.16839599609375,21.048067092895508,26.295625686645508
2018-08-29,24.77070426940918,54.52445983886719,46.49073791503906,68.26972198486328,26.913084030151367,25.805450439453125,81.69619750976562,21.202106475830078,26.256900787353516
2018-08-30,24.580034255981445,54.2126350402832,46.202388763427734,67.79460906982422,26.83796501159668,25.500904083251953,81.63463592529297,21.210004806518555,26.117481231689453
2018-08-31,24.554025650024414,54.42671203613281,45.7465934753418,67.83858489990234,26.630460739135742,25.423690795898438,81.61703491210938,21.11916160583496,26.218164443969727
2018-09-04,24.675365447998047,54.52911376953125,45.179168701171875,67.78579711914062,26.57322883605957,25.247821807861328,80.96607208251953,21.213953018188477,25.985809326171875
2018-09-05,24.692703247070312,53.942710876464844,44.593162536621094,68.26972198486328,26.537446975708008,25.415111541748047,81.29157257080078,21.510183334350586,26.14846420288086
2018-09-06,24.580034255981445,53.793792724609375,44.2582893371582,68.48090362548828,26.047344207763672,25.466581344604492,81.29157257080078,21.63262176513672,26.23366355895996
2018-09-07,24.554025650024414,53.78913879394531,44.351318359375,68.26972198486328,26.04376792907715,25.299301147460938,81.41472625732422,21.367990493774414,25.900606155395508
2018-09-10,24.52802848815918,53.98925018310547,44.44432830810547,68.62165832519531,26.03303337097168,25.329317092895508,81.20356750488281,21.474634170532227,26.04002571105957
2018-09-11,24.554025650024414,54.42206954956055,44.89081573486328,68.60408020019531,26.27988052368164,25.380788803100586,81.1332015991211,21.419336318969727,26.047779083251953
2018-09-12,24.32868194580078,54.52445983886719,44.76059341430664,68.81524658203125,26.415822982788086,25.393659591674805,81.53787231445312,21.399587631225586,26.07101058959961
2018-09-13,24.294010162353516,54.61751937866211,45.07685852050781,69.22879028320312,26.42656135559082,25.492321014404297,82.54952239990234,21.561525344848633,26.23366355895996
2018-09-14,24.467357635498047,54.41275405883789,44.99313735961914,69.5719223022461,26.56607437133789,25.483739852905273,82.27677154541016,21.446985244750977,26.009044647216797
2018-09-17,24.363353729248047,53.737945556640625,44.55595016479492,69.59834289550781,26.6090030670166,25.573820114135742,81.97772979736328,21.518081665039062,26.156217575073242
2018-09-18,24.484691619873047,54.42206954956055,44.872222900390625,70.23184967041016,26.784299850463867,25.59955596923828,82.45272827148438,21.478588104248047,26.001304626464844
2018-09-19,24.900714874267578,54.44532775878906,44.99313735961914,70.1702651977539,26.866579055786133,25.878376007080078,82.33838653564453,21.012514114379883,25.753448486328125
2018-09-20,25.117389678955078,54.817626953125,45.48614501953125,70.2758560180664,26.873727798461914,26.157180786132812,83.13890838623047,21.055959701538086,25.947084426879883
2018-09-21,25.01988983154297,54.575382232666016,45.282814025878906,70.73030853271484,27.051313400268555,26.10072898864746,83.25102996826172,21.1456298828125,25.94708824157715
2018-09-24,24.74131202697754,54.22062683105469,45.282814025878906,69.51905822753906,27.447534561157227,25.734386444091797,83.41883850097656,20.958322525024414,25.438316345214844
2018-09-25,24.64554786682129,54.4493522644043,45.30145263671875,69.30683898925781,27.624032974243164,25.600780487060547,83.16273498535156,20.671384811401367,25.414833068847656
2018-09-26,24.349563598632812,54.575382232666016,45.47868347167969,69.26262664794922,27.357484817504883,25.34649658203125,83.34818267822266,20.4681396484375,25.133058547973633
2018-09-27,24.26250648498535,54.762081146240234,45.87041091918945,69.35989379882812,27.357484817504883,25.12669563293457,83.77208709716797,20.679353713989258,25.21133041381836
2018-09-28,24.010042190551758,54.715415954589844,45.70252990722656,69.3156967163086,27.281850814819336,24.967227935791016,84.0281753540039,20.982236862182617,25.5244197845459
2018-10-01,24.105804443359375,54.54737854003906,45.51598358154297,69.92572021484375,27.660062789916992,25.21720314025879,84.4432373046875,20.910505294799805,25.328737258911133
2018-10-02,24.105804443359375,53.80986404418945,45.47868347167969,70.08488464355469,27.688880920410156,25.324947357177734,84.3460922241211,21.19345474243164,25.250459671020508
2018-10-03,24.332143783569336,53.62782669067383,45.683876037597656,70.37664031982422,27.912202835083008,25.143932342529297,84.18714141845703,20.938398361206055,24.96086311340332
2018-10-04,24.4975528717041,52.78763198852539,45.03097915649414,70.14674377441406,27.796932220458984,25.02756690979004,83.3658447265625,21.04998016357422,24.843454360961914
2018-10-05,24.37567710876465,52.390869140625,44.60193634033203,69.7842788696289,27.7933349609375,24.842241287231445,83.26870727539062,21.37278938293457,24.851280212402344
2018-10-08,24.54108428955078,52.5262336730957,44.45270538330078,69.9610824584961,27.77171516418457,24.829313278198242,83.23336791992188,21.552125930786133,25.172195434570312
2018-10-09,24.4453182220459,52.3722038269043,44.42472457885742,68.88246154785156,28.020261764526367,24.006118774414062,83.37467956542969,21.63979721069336,25.258298873901367
2018-10-10,23.687929153442383,50.607784271240234,42.67124557495117,66.66329956054688,27.141368865966797,23.376874923706055,81.40534210205078,21.52024269104004,24.85910987854004
2018-10-11,22.98277473449707,49.71625518798828,42.30747604370117,64.90386962890625,26.22284698486328,23.105358123779297,79.20638275146484,21.125699996948242,24.131179809570312
2018-10-12,23.008893966674805,50.63579177856445,43.249507904052734,65.33710479736328,26.294885635375977,23.170001983642578,80.42509460449219,21.101795196533203,24.115520477294922
2018-10-15,22.904430389404297,50.519107818603516,43.08162307739258,65.46088409423828,26.075164794921875,23.092416763305664,79.86872100830078,21.2014217376709,24.264240264892578
2018-10-16,23.2874755859375,51.532005310058594,44.21952819824219,66.56605529785156,26.291292190551758,23.463075637817383,82.0588607788086,21.42061424255371,24.71821403503418
2018-10-17,23.522518157958984,51.10723876953125,44.3967399597168,66.07977294921875,26.125587463378906,23.312225341796875,82.49156951904297,21.380762100219727,24.64777374267578
2018-10-18,23.130773544311523,50.12702178955078,43.58528518676758,64.93927764892578,25.99591827392578,23.049325942993164,81.55548095703125,21.412639617919922,24.655595779418945
2018-10-19,23.217830657958984,49.636898040771484,43.575958251953125,64.70052337646484,25.765382766723633,22.88554573059082,80.81364440917969,21.747398376464844,24.90607261657715
2018-10-22,22.721614837646484,49.83761215209961,43.5479736328125,64.47950744628906,25.480823516845703,22.70453453063965,80.15131378173828,21.60791778564453,24.553848266601562
2018-10-23,22.538789749145508,49.84695053100586,43.454708099365234,63.41855239868164,24.814449310302734,22.480409622192383,79.71859741210938,21.48836326599121,24.710391998291016
2018-10-24,21.972929000854492,48.35792922973633,41.38410186767578,61.27012252807617,23.834693908691406,21.7692813873291,77.08692932128906,22.010425567626953,25.000001907348633
2018-10-25,22.312442779541016,49.818946838378906,42.755184173583984,61.703330993652344,24.12645721435547,22.04942512512207,78.0848388671875,21.667692184448242,25.297428131103516
2018-10-26,21.99034309387207,48.269248962402344,41.59862518310547,61.093299865722656,23.94635581970215,21.920127868652344,77.20173645019531,21.26917266845703,24.63994598388672
2018-10-29,22.181869506835938,47.84446716308594,40.95506286621094,60.07653045654297,23.49970054626465,21.868410110473633,77.39599609375,21.568063735961914,25.04695701599121
2018-10-30,22.56490707397461,48.563316345214844,42.07430648803711,61.314308166503906,24.04361343383789,22.368358612060547,78.22613525390625,21.651752471923828,25.4617977142334
2018-10-31,22.878314971923828,49.18878173828125,42.94171142578125,61.78290939331055,24.19129753112793,22.674362182617188,78.33210754394531,21.39670181274414,25.117401123046875
2018-11-01,22.98277473449707,50.1923713684082,43.19356155395508,62.87041473388672,24.3966121673584,23.312225341796875,79.32119750976562,21.30105209350586,25.21133041381836
2018-11-02,22.96537208557129,50.397735595703125,42.755184173583984,62.76428985595703,24.33538055419922,23.256196975708008,78.82665252685547,21.181495666503906,25.000001907348633
2018-11-05,23.33100128173828,50.467769622802734,42.57796859741211,63.09141540527344,24.742412567138672,23.325153350830078,79.5243148803711,21.480392456054688,25.414833068847656
2018-11-06,23.452884674072266,50.691810607910156,42.829795837402344,63.75450897216797,24.85767364501953,23.70873260498047,79.93055725097656,21.623857498168945,25.555728912353516
2018-11-07,23.75758171081543,52.06412124633789,43.6132698059082,64.78894805908203,25.26470375061035,24.135412216186523,82.27963256835938,21.870941162109375,25.83750343322754
2018-11-08,23.827219009399414,52.0781364440918,43.202884674072266,64.68284606933594,24.717201232910156,24.031980514526367,82.32378387451172,21.83507537841797,25.892297744750977
2018-11-09,23.609582901000977,51.3546257019043,42.31681442260742,64.02860260009766,24.673967361450195,23.695804595947266,82.08534240722656,21.86695671081543,25.923599243164062
2018-11-12,23.139476776123047,50.32305145263672,41.68256378173828,62.76428985595703,24.162479400634766,23.346704483032227,80.97261047363281,21.85500144958496,25.978395462036133
2018-11-13,23.270063400268555,50.299720764160156,41.55198287963867,63.04722213745117,23.60776710510254,23.27775001525879,80.40742492675781,21.94666862487793,26.03318214416504
2018-11-14,22.956666946411133,49.921634674072266,41.75718307495117,62.835018157958984,23.568143844604492,23.25189208984375,79.76274108886719,21.71950340270996,26.025352478027344
2018-11-15,23.296178817749023,49.84695053100586,42.06497573852539,63.666107177734375,23.913944244384766,23.570816040039062,80.46924591064453,21.5401668548584,25.821849822998047
2018-11-16,23.322296142578125,49.650901794433594,41.85978698730469,63.648399353027344,24.198495864868164,23.807865142822266,81.28168487548828,21.870941162109375,26.189725875854492
2018-11-19,23.313594818115234,48.43728256225586,40.59130859375,62.6405143737793,24.19129753112793,23.467384338378906,80.24845886230469,21.966590881347656,26.260168075561523
2018-11-20,22.799964904785156,47.340354919433594,40.05966567993164,61.340858459472656,23.39885139465332,23.04070472717285,79.49781799316406,21.874927520751953,25.9157772064209
2018-11-21,22.81737518310547,47.835147857666016,40.53533935546875,61.77406311035156,23.76625633239746,23.226028442382812,79.04743957519531,21.552125930786133,25.900123596191406
2018-11-23,22.63455581665039,47.620426177978516,40.003700256347656,61.65029525756836,23.020633697509766,22.97606086730957,79.16222381591797,21.564083099365234,25.806196212768555
2018-11-26,23.095947265625,48.6893424987793,40.91775131225586,62.1011962890625,23.366430282592773,23.238962173461914,79.93055725097656,21.691604614257812,25.860980987548828
2018-11-27,23.113361358642578,48.83404541015625,41.0483283996582,61.99508285522461,23.301599502563477,22.95450782775879,80.76065063476562,21.85500144958496,26.001876831054688
2018-11-28,23.557350158691406,50.27638244628906,41.90642166137695,63.480445861816406,23.701414108276367,23.307918548583984,82.70353698730469,21.839061737060547,26.21320915222168
2018-11-29,23.357114791870117,50.04298782348633,42.04633331298828,63.51580047607422,23.85630989074707,23.47599983215332,82.9772720336914,21.831087112426758,26.244516372680664
2018-11-30,23.478994369506836,50.40707015991211,41.98102951049805,64.1346664428711,23.813081741333008,23.536344528198242,84.66402435302734,22.15389060974121,26.494983673095703
2018-12-03,23.626995086669922,51.34996032714844,42.04633331298828,64.87734985351562,24.34258460998535,23.95009422302246,84.25779724121094,22.377065658569336,26.620220184326172
2018-12-04,22.599735260009766,49.50154113769531,40.805824279785156,62.11886978149414,23.643783569335938,23.238962173461914,82.37679290771484,22.393009185791016,26.268003463745117
2018-12-06,22.286333084106445,49.739585876464844,41.262840270996094,61.77406311035156,23.207944869995117,22.92433738708496,82.06766510009766,22.416915893554688,26.98809242248535
2018-12-07,21.859756469726562,48.25056457519531,40.47938537597656,60.14727020263672,23.078266143798828,22.372669219970703,79.97467803955078,22.500606536865234,26.581083297729492
2018-12-10,21.5550594329834,48.28791046142578,40.78717041015625,60.29756546020508,22.718067169189453,22.433008193969727,80.28378295898438,22.544445037841797,26.479331970214844
2018-12-11,21.346126556396484,48.306583404541016,40.82447052001953,59.94392013549805,22.725265502929688,22.3597412109375,80.53104400634766,22.636110305786133,26.526294708251953
2018-12-12,21.468000411987305,48.81538009643555,41.262840270996094,60.279884338378906,22.815317153930664,22.553682327270508,81.21990203857422,22.492637634277344,26.025352478027344
2018-12-13,21.31130599975586,48.57264709472656,41.07632064819336,60.111915588378906,22.887361526489258,22.290782928466797,81.29935455322266,22.687917709350586,26.20538330078125
2018-12-14,21.102367401123047,47.76513671875,40.67525100708008,59.280826568603516,22.365060806274414,22.118383407592773,78.56171417236328,22.644073486328125,26.158418655395508
2018-12-17,20.893436431884766,46.551513671875,39.882450103759766,58.30827713012695,21.95803451538086,21.739110946655273,76.99859619140625,21.914783477783203,25.18001937866211
2018-12-18,20.81508445739746,46.915592193603516,40.05966567993164,58.60004806518555,21.439340591430664,21.859792709350586,76.32743835449219,21.767324447631836,25.43048858642578
2018-12-19,20.55392074584961,45.98670196533203,39.201576232910156,57.494869232177734,21.18720054626465,21.56241226196289,75.32954406738281,21.731460571289062,25.195674896240234
2018-12-20,20.37110137939453,44.955135345458984,38.51136779785156,56.442771911621094,20.60006332397461,21.273643493652344,74.2697982788086,21.71950340270996,24.89041519165039
2018-12-21,19.963764190673828,43.9363899230957,37.25187683105469,55.377044677734375,20.40009880065918,21.08234405517578,73.34717559814453,21.626663208007812,24.509502410888672
2018-12-24,19.543283462524414,43.10227966308594,36.46584701538086,53.67792892456055,19.574785232543945,20.535764694213867,71.59066009521484,20.72236442565918,23.606735229492188
2018-12-26,20.428035736083984,45.65617752075195,38.5151252746582,56.17767333984375,20.79275131225586,21.45540428161621,74.71334075927734,21.00370216369629,24.359050750732422
2018-12-27,20.673316955566406,45.89984130859375,38.69291687011719,56.88045120239258,20.901830673217773,21.850156784057617,75.53837585449219,21.1805477142334,24.414480209350586
2018-12-28,20.664552688598633,45.90452194213867,38.57126235961914,56.729225158691406,20.741857528686523,21.733030319213867,75.62708282470703,21.2327938079834,24.5015926361084
2018-12-31,20.86603546142578,46.39657211303711,38.627403259277344,57.29856491088867,20.850933074951172,21.915224075317383,76.74485778808594,21.268962860107422,24.549102783203125
2019-01-02,21.04123306274414,46.748023986816406,39.142059326171875,57.59211349487305,21.26176643371582,22.028011322021484,75.58272552490234,20.903230667114258,23.986845016479492
2019-01-03,20.568191528320312,45.7358283996582,38.487056732177734,55.839630126953125,21.05089569091797,21.40334701538086,74.04801177978516,20.899208068847656,24.09771728515625
2019-01-04,21.251466751098633,47.24944305419922,40.143310546875,57.956851959228516,21.767127990722656,22.244903564453125,76.2569351196289,21.20867919921875,24.343204498291016
2019-01-07,21.27775001525879,48.317848205566406,40.60182571411133,58.42833709716797,22.090709686279297,22.322988510131836,76.5496826171875,21.063995361328125,24.549102783203125
2019-01-08,21.29526710510254,48.852054595947266,41.28490447998047,59.228973388671875,22.261592864990234,22.557239532470703,77.14405059814453,21.325231552124023,24.976736068725586
2019-01-09,21.40038299560547,49.10042190551758,41.3410530090332,59.6292839050293,22.614261627197266,22.5659122467041,77.49003601074219,21.19662094116211,24.873788833618164
2019-01-10,21.40914535522461,48.959835052490234,41.42527389526367,60.43880844116211,22.67970085144043,22.76545524597168,77.6408462524414,21.473939895629883,25.269737243652344
2019-01-11,21.46170425415039,49.00669860839844,41.21940994262695,60.37653350830078,22.545181274414062,22.67436408996582,77.8980941772461,21.393556594848633,25.31725311279297
2019-01-14,21.610624313354492,48.7067985534668,41.06969451904297,60.367637634277344,22.490644454956055,22.500844955444336,77.0375747680664,20.911270141601562,25.23806381225586
2019-01-15,21.803335189819336,49.147281646728516,41.75277328491211,60.18083572387695,22.570627212524414,22.35335350036621,78.42152404785156,21.168487548828125,25.523149490356445
2019-01-16,22.267616271972656,49.034812927246094,41.57498550415039,60.24311828613281,22.541549682617188,22.44011116027832,78.27957916259766,21.244850158691406,25.641937255859375
2019-01-17,22.390249252319336,49.36752700805664,41.7434196472168,61.275028228759766,22.748775482177734,22.834863662719727,78.97151947021484,21.333269119262695,25.768638610839844
2019-01-18,22.775684356689453,50.05168533325195,42.080299377441406,62.440399169921875,23.210519790649414,23.21226692199707,79.91188049316406,21.357383728027344,25.863666534423828
2019-01-22,22.51289176940918,49.30191421508789,41.21005630493164,61.150482177734375,22.70515251159668,22.891258239746094,79.36186218261719,21.3975772857666,25.81614875793457
2019-01-23,22.539165496826172,49.40031051635742,41.02290725708008,61.23943328857422,22.472463607788086,22.735095977783203,79.45056915283203,21.614599227905273,25.831993103027344
2019-01-24,22.59173011779785,49.60651397705078,41.21005630493164,61.550804138183594,22.592445373535156,22.613632202148438,78.78524017333984,21.727142333984375,25.934938430786133
2019-01-25,22.775684356689453,50.15476989746094,41.734066009521484,62.33363342285156,22.87966537475586,23.043088912963867,78.8828125,21.429725646972656,26.235868453979492
2019-01-28,22.70560646057129,49.86425018310547,41.36913299560547,61.737613677978516,22.650609970092773,23.00838279724121,77.98681640625,21.32925033569336,26.497190475463867
2019-01-29,22.62676429748535,49.54090881347656,40.88254928588867,62.59162139892578,22.719697952270508,23.246971130371094,78.36827850341797,21.389535903930664,26.703094482421875
2019-01-30,22.75816535949707,50.51559829711914,41.472068786621094,63.57015609741211,23.03963851928711,23.494232177734375,79.44171905517578,21.5543212890625,26.924821853637695
2019-01-31,22.723127365112305,50.9748420715332,43.165748596191406,63.845947265625,23.188703536987305,23.142858505249023,80.43526458740234,22.008472442626953,27.18614959716797
2019-02-01,22.819486618041992,50.22975158691406,43.01603317260742,63.94380569458008,23.592269897460938,23.21226692199707,80.5062484741211,21.9240779876709,27.019855499267578
2019-02-04,22.915843963623047,50.557777404785156,43.41840362548828,64.77111053466797,23.646806716918945,23.1732234954834,80.27558135986328,21.96024513244629,27.17823028564453
2019-02-05,22.854524612426758,51.03106689453125,43.89562225341797,65.33155059814453,23.68316650390625,23.342403411865234,80.16029357910156,22.004459381103516,27.360366821289062
2019-02-06,22.828245162963867,50.82020568847656,42.91310119628906,65.34935760498047,23.508651733398438,23.203590393066406,80.52396392822266,21.992399215698242,27.146554946899414
2019-02-07,22.60049057006836,50.403133392333984,42.50137710571289,64.90455627441406,22.988737106323242,22.88258171081543,79.63685607910156,22.281768798828125,27.37621307373047
2019-02-08,22.486608505249023,50.20164108276367,42.79145812988281,65.00242614746094,22.883304595947266,22.860897064208984,79.78768157958984,22.37822914123535,27.37621307373047
2019-02-11,22.55668830871582,50.29066467285156,42.35165023803711,65.34935760498047,22.992374420166016,22.895597457885742,79.69007873535156,22.370193481445312,27.45539665222168
2019-02-12,22.889564514160156,51.06385803222656,42.838233947753906,66.36348724365234,23.28323745727539,23.407470703125,80.78125762939453,22.422441482543945,27.265342712402344
2019-02-13,22.950883865356445,51.4106330871582,42.8663215637207,66.75489807128906,23.5740909576416,23.437837600708008,80.95867156982422,22.35813331604004,27.447479248046875
2019-02-14,22.67056655883789,51.223201751708984,43.025386810302734,66.44355773925781,23.657711029052734,23.316375732421875,81.14497375488281,22.321962356567383,27.550434112548828
2019-02-15,23.15236473083496,51.574649810791016,43.21254348754883,67.3331527709961,24.039466857910156,23.633045196533203,82.36920166015625,22.390291213989258,27.71673011779785
2019-02-19,23.18739891052246,51.78551483154297,43.259334564208984,67.30645751953125,24.1121768951416,23.780532836914062,82.17404174804688,22.52291488647461,27.748409271240234
2019-02-20,23.336318969726562,51.888614654541016,43.1096076965332,67.62670135498047,24.21397590637207,24.18829917907715,82.0764389038086,22.62339210510254,27.574193954467773
2019-02-21,23.213680267333984,51.78551483154297,42.70724105834961,67.3509292602539,23.839502334594727,24.09286880493164,81.35787963867188,22.788179397583008,27.621702194213867
2019-02-22,23.178640365600586,52.06668472290039,43.1096076965332,67.79571533203125,23.90858268737793,24.196969985961914,82.10305786132812,22.9288387298584,27.780086517333984
2019-02-25,23.274995803833008,51.89330291748047,43.15639114379883,68.06261444091797,23.948575973510742,24.35314178466797,82.21839141845703,22.780139923095703,27.550434112548828
2019-02-26,23.20492172241211,51.96358871459961,43.15639114379883,67.87580108642578,23.872224807739258,24.214326858520508,81.92564392089844,22.752002716064453,27.4949951171875
2019-02-27,23.292516708374023,51.92609786987305,42.9411735534668,68.14268493652344,23.963115692138672,24.1752872467041,81.54417419433594,22.780139923095703,27.40789222717285
2019-02-28,23.231203079223633,51.64494705200195,42.96924591064453,67.911376953125,23.723155975341797,23.88030433654785,81.30464935302734,22.912771224975586,27.48707389831543
2019-03-01,23.38011932373047,52.062007904052734,43.30611038208008,67.97366333007812,24.159446716308594,23.849937438964844,82.45793151855469,22.960996627807617,27.45539665222168
