Date,XLU,XLE,XLY,XLV,XLK,XLI,XLRE,XLB,XLF,XLC,XLP
2018-06-20,0.000796541884847457,0.004405722577185411,0.004730265354176755,0.0021187572286835987,0.0020976333074425035,0.0006825038757867219,0.010735747918769967,-0.00325397805994454,-0.0025624887180466516,0.012333670949855158,0.0009789783751861236
2018-06-21,0.0033787693907600946,-0.018689786617965165,-0.007148617454473705,-0.005778871261361118,-0.007713352693564435,-0.01263386249702414,0.005949405149669573,-0.010691380453437649,-0.002936887433115043,-0.0061475759271019115,0.001954630228406362
2018-06-22,0.0069202802896248805,0.019754900144012044,-0.001705441444156186,0.004484444168135759,-0.003243008575024131,0.0034487732464238974,0.008703974668714753,0.014458229979261716,-0.0047910269164597175,0.004366945179075543,0.008168142838551162
2018-06-25,0.01641619317901588,-0.020297904163800062,-0.02197879217789067,-0.00922621264275758,-0.02098138860505827,-0.012750944725413937,-0.002479270896924124,-0.015672449430208957,-0.010770816214263235,-0.020813429715479614,0.005023082603063056
2018-06-26,0.001162363923234988,0.012550093847893073,0.007136837522948802,-0.0030946591187515082,0.004030081672279806,0.0037588528582714886,0.00526080948444152,0.0038117244962680985,-0.0033664816213736515,0.0016570229018313398,-0.004248684294153815
2018-06-27,0.0048285218269801256,0.013321172541706172,-0.013031235111068629,-0.008499550765947106,-0.01374115801891751,-0.008092829242536403,-0.002781538587517396,-0.0031176161410524372,-0.01244103185399803,-0.008760043974314957,-0.002130949455852793
2018-06-28,-0.00038537652465597816,-0.001324499250275224,0.007820800559374508,0.00132153801305801,0.012160176817570534,0.001400065239737458,0.009855314465064158,0.0038087773454775764,0.008687505887488012,0.009930162635178874,0.0
2018-06-29,0.0015405228704192808,0.006208566090567302,0.0017400297602674364,0.0020391557497321244,-0.0004317933087425452,0.0020963385748133945,0.0024487645612363274,0.0034500368845913343,0.0,-0.0012107718121159294,-0.0005822536224173724
2018-07-02,0.007096066686284708,-0.014858522470023061,0.0013713041842238205,0.003110267507572928,0.00888504286287084,0.002231164569558075,-0.005825589651404339,-0.005352650702211026,0.00487705603549804,0.006239385475717896,-0.00583907064077982
2018-07-03,0.002862059910566206,0.00626226350671466,-0.005037736915745938,0.002386130849091117,-0.011912354098027489,-0.0032088969250203547,0.005825589651404339,-0.0017329430439714244,-0.009022704936302528,-0.012314582447128242,0.0023397757852379186
2018-07-05,0.005321169749022303,-0.0010631319590568289,0.004946365130855224,0.010313683196396362,0.014050164365922768,0.0048791904105343065,0.013060227604398289,0.00863422789131496,0.002263506384794667,0.015119468577592166,0.01373215739755329
2018-07-06,0.00774105156859628,0.006097648602942041,0.007827467998605453,0.014285723656686677,0.011606779860895422,0.0034703175221242333,0.004215568899577082,0.004973808545528868,0.0048863040977216166,0.015683117695467708,0.0030685744729099795
2018-07-09,-0.03132990916842804,0.014822938777313777,0.011896464493833303,0.007298216387921386,0.007570360565899215,0.018399751188530544,-0.009358603553706324,0.008857249893992947,0.02261457657000987,0.005695584979600099,-0.0038374385247510467
2018-07-10,0.009463931762646816,0.007394210558860692,0.0021478101448906273,0.003801666339485976,0.0023713179826820863,0.003124331333490993,0.004841225554899076,0.008443227503987849,-0.0036726816349541558,-0.0004113894275832308,0.01184814133857559
2018-07-11,0.008994489947152129,-0.021424522708076488,-0.00232708229676426,-0.007965680573406964,-0.003908783055313059,-0.01654767290126191,-0.003023111481977203,-0.016958198461953344,-0.00479464324653911,-0.0013529699194281264,-0.003234609755231599
2018-07-12,0.0007615606226027971,0.0017149477549680547,0.006608912665465816,0.011065438794814142,0.015682881489471612,0.011653015705245906,0.0024190711297173983,0.002391463942645,0.0018470961978422906,0.015573740406535475,-0.0013352650087652407
2018-07-13,0.00019055232794151777,0.0052591327803077625,0.002222955700426965,0.0018321126529174947,-0.0011020466612507995,0.005166168804158211,-0.00332778959684088,-0.0005117801363438979,-0.004437960418273601,-0.0015466953160214736,0.006467923981499979
2018-07-16,-0.0009521129505443149,-0.011606735466059614,0.0024840030898225507,-0.006082335262938443,-0.0023463428317032076,-0.004076657252025662,-0.005469345384898183,-0.008055793482382168,0.017634317455000215,-0.0029060201483797066,-0.004751494644157361
2018-07-17,-0.0007624172492270986,-0.003987473079738457,0.0009739705739191251,0.005510098496949389,0.0074339458778434064,0.0039404991033027414,-0.006725795401969492,0.012993952476556991,0.0010920427031542168,0.00019397111116514765,0.008536378269469402
2018-07-18,-0.005160928974174084,0.0006658022628736049,-0.0006198546809472738,0.0008009406070721425,-0.0016471686053787238,0.010925098079894724,-0.003687558371068711,-0.009386651370873356,0.015879270561319547,-0.0029139236238417965,-0.008155626003374383
2018-07-19,0.009156875132851017,0.0002660123728825958,-0.0023056351654426877,-0.0056206016548454585,-0.0035785018779339595,-0.0004028653400620641,0.0094988182594129,0.0035943352421812236,-0.015151850732078032,-0.007028497220746832,0.0005713900725763388
2018-07-20,-0.007051071878735993,-0.0034660419428775846,-0.004448050753274924,-0.0019573789124684993,0.00027577665251099504,-0.0010738592355554744,-0.008883520053447835,-0.004108889759876888,0.0018156790001557788,-0.0033364980612176076,0.0060719480743309795
2018-07-23,-0.007101142755650436,-0.0044159074850709246,-0.0010706612126591963,0.0020722059744100463,0.005086904263381431,-0.006198928121277092,-0.0027728919777345595,-0.0055048124324086345,0.01369437546575858,0.004119993188952176,-0.006262464067871232
2018-07-24,0.0034610393181804255,0.012528325227223913,-0.002950040967707679,0.009045840732724741,0.005470674435160472,0.004181628289513739,-0.0027807546784122117,0.0128547619260031,0.0028590565938984014,0.007023011868504181,0.0019019312301367108
2018-07-25,0.0028746765263361063,0.008309653298999464,0.007314193767873789,0.012685529209401025,0.012469346843087425,0.015096380923376174,0.009852127623274143,0.00780332155179897,0.002138842907990046,0.007167030529127594,0.007571316225628344
2018-07-26,0.010660740224859744,0.010843641249484559,-0.005257259174574536,-0.002817846768892629,-0.015474906198849947,0.007660520703392848,0.003364656687692147,0.005728578610790791,-0.0003560256197330247,-0.038444241942267254,0.005266272429242491
2018-07-27,-0.0032243302174443933,-0.004297293140826497,-0.002594168516610207,-0.0072496730056723635,-0.01724757370583152,0.00013199542244901608,-0.009202624826407657,-0.0037029206688448113,0.002134958971090395,-0.01915702361490368,0.0013121367422148644
2018-07-30,-0.006097458673367306,0.008187824814608113,-0.008003999815801244,0.0005686636896973241,-0.0157109237507842,-0.009916179161780114,-0.0009250438810317618,-0.0018567651659178175,0.00071087581952467,-0.01586877777956408,-0.001124933563716457
2018-07-31,0.008943145749395587,-0.0018135320700438662,0.004684136369791592,0.010399025281051522,0.0026827985644723995,0.021817086276498365,0.019245929836376074,0.009081979908551308,-0.007130105617402904,0.006625307292825511,0.004678054668381559
2018-08-01,-0.006461544452250667,-0.013971686004076833,-0.00495505841910715,0.00022486699446133684,0.008983764569880925,-0.013612951548471308,0.0066344487747129754,-0.01026535528946626,0.0,-0.00413552160573305,-0.008435738895798295
2018-08-02,0.0049448952388422285,-0.005537805715053246,0.006840836416249996,0.0037028293295318093,0.012498377284083872,-0.0013187698463914543,-0.004820657009656948,-0.0066185474910467335,0.00035786875919230354,0.006608970954322224,0.01011401520747901
2018-08-03,0.011131078029962715,-0.005170395144746376,0.0034028024193393236,0.005918926451990103,0.003582066129498074,0.0009234243571212275,0.012903609844008734,0.00949003359434819,0.005706046574021073,0.006770021138149396,0.011672735647044519
2018-08-06,0.0007503537361817081,0.0037144429025044445,0.006682482024246816,0.0017800211203198302,0.005348369686804411,0.001449407399610081,-0.0020894812230833892,-0.00033761931152120894,0.005319775723159115,0.00996838040224235,0.0009205023333405116
2018-08-07,-0.0015009989165801763,0.007388309672220927,0.004606800266274913,0.00011114016275204364,0.0038228953405203825,0.007083879061718257,-0.0020934139224633164,0.0033689063177595457,0.004588125039235447,0.0012138732475843739,-0.006091292241832136
2018-08-08,-0.0052711731781815985,-0.007255804992977843,0.0010600393984923073,0.0015546666960020161,0.002721225866280097,-0.004454428780752195,-0.006307555550470134,-0.004212515052547161,0.0024618668979790037,-0.0008090021061120112,-0.007620309327600605
2018-08-09,0.004520054844185051,-0.009311079787827747,0.003701962822675764,-0.001110422213155715,0.0004077353434039921,-0.005530368911673911,0.0018065183514002214,0.005389079272177355,-0.005989299963701011,0.0054486216034996815,-0.002989364317260712
2018-08-10,-0.004331029763712468,0.006128519221242357,-0.008392511424401228,-0.004341615304354285,-0.008046962492938015,-0.008884912908252218,-0.00967080268900311,-0.01454955646276801,-0.011729166933033497,-0.008488492413184279,-0.003749666959623088
2018-08-13,0.001319900768764093,-0.012832793618320792,-0.005069553954083261,0.0003347446171719781,-0.0013698962514951951,-0.004807075892525603,-0.0003038088998090771,-0.010105715689824102,-0.009700078824359526,-0.0014216694163327048,0.0
2018-08-14,0.00207082394839464,0.0024187084950395565,0.0096721587057651,0.0046733489924619676,0.006151429291317623,0.006935992586188711,0.003941142324364044,0.008400193277309675,0.009342731486699396,0.007088800788858762,0.0069253959282225
2018-08-15,0.009173448966033781,-0.03551790721779202,-0.012261377838970411,-0.001666450724053803,-0.009034796783893295,-0.004796712542321835,0.008736403793775604,-0.016003219663058843,-0.00789991423266212,-0.014023644241584865,0.004095511062426116
2018-08-16,0.010751077078145599,0.007205264636693354,0.00490490207244676,0.009737470953569805,0.004390722919249246,0.012608603776304683,0.007767947968428945,0.006052677790754135,0.013250206898375527,-0.00040909271020073135,0.014202726708104407
2018-08-17,0.005148860316732229,0.0024819307520109746,0.0008891485223561091,0.0030788530778265155,0.0015046382189325413,0.006048831723121317,0.009479239010431684,0.00738656350417477,0.0021319244221960076,-0.0047206418010352635,0.0076629386956796885
2018-08-20,-0.003491043232537905,0.006726016678115787,0.007085231410967285,0.0032878858695681856,-0.0015046382189325413,0.006663421274474501,0.0011782401139486254,0.00699231584545279,0.003190128501378897,0.0016447840748354814,-0.0005450335240531068
2018-08-21,-0.007204255408330695,0.005048607514319237,0.007911220183653533,0.0,0.0016414234281350026,0.007395473985681633,-0.009170130738261673,0.003901353020047793,0.0038848793872685583,0.006142199844423324,-0.007117905171626582
2018-08-22,-0.007443311189506918,0.011906612800545169,0.0010501640770370635,0.000984574324212062,0.0030026504365090467,-0.00974228956930201,-0.006260252270647637,-0.005091696123344924,-0.003531402679376683,-0.0012253584956711805,-0.006246469802009713
2018-08-23,-0.0007471887945751376,-0.0047186280089954735,-0.0009625365052130519,-0.00032836825595161656,0.002178025787542115,-0.0028755901197747846,-0.0023953910317779936,-0.00682940764136486,-0.00460888197652487,-0.004095883481193496,-0.002398606678834625
2018-08-24,0.004289652522191378,0.00727059316816181,0.005848629984631426,0.004800040626687263,0.010012132052219958,0.004310516272539644,0.00687105811318256,0.012936369400965209,0.0035473754497665766,0.014465000585713206,-0.0012942900106898136
2018-08-27,-0.006160568064436767,0.007351536171719797,0.006420550680023673,0.0035847588365198746,0.009113019173000225,0.01256405829065077,-0.0014897133500153537,0.013605552466424697,0.013366200420982022,0.009661943612801593,0.0005551845638924746
2018-08-28,-0.0020620761812502053,-0.004270552989837473,0.0019871641161661735,0.0005419320007984396,0.001732683672611035,-0.002061548638437216,0.012150126307824305,-0.003844543552170787,-0.0010488261291570211,-0.004416754296230341,-0.0033334877770934135
2018-08-29,0.007291448279544976,0.006133634393718168,0.011157880543026355,0.006481966684574125,0.009015374393497755,0.0007737465003003763,-0.0014739777340135873,0.007508147494403428,-0.00034967363765492365,0.005617744296623428,0.0011123688856855551
2018-08-30,0.00037254647727769097,-0.002795783238578764,-0.005734984684335309,-0.0007541069851422222,-0.003040474776100144,-0.006984128173979087,-0.00532404592476432,-0.011872045563984468,-0.007727487454193049,-0.006221772185451613,-0.0031549455935135917
2018-08-31,-0.0042919644417853675,-0.007760860477977527,0.00394057214554655,-0.00021563040079630724,0.0007938325901246657,0.0006489023507070257,0.0038481833693215783,-0.0030324586404062437,-0.0010583689220058368,-0.009914174661135977,-0.00037188150806066744
2018-09-04,0.004478545287199598,-0.002151856354024595,0.0018799037498613558,-0.008007796862749217,-0.00384281767849437,-0.0007785532826360964,-0.008902092356187108,-0.006941335789503622,0.004929654186001553,-0.012480799199318326,-0.0013022841342653635
2018-09-05,0.01386707278408128,-0.0013473732519586612,-0.010812113739796736,0.004011679380672817,-0.012560591529581888,0.007113779105908158,0.006239498536070087,0.006603977691867158,0.0007023891176602959,-0.013055910201140275,0.011477464473594434
2018-09-06,0.005676417684182589,-0.01864123135552509,-0.0027645611699349537,0.0,-0.007287696527380483,0.0030885673894474053,0.0032530693773566988,0.002023192498998405,-0.004573674381656012,-0.007537341500740258,0.002756768876081672
2018-09-07,-0.012308586610391359,-0.00013730859432437015,-8.637618507600919e-05,0.001514004121288437,-0.003391667466980053,-0.0030885673894474053,-0.012776715306996866,-0.006590510608132316,-0.0010583689220058368,0.0020992342161951782,-0.002021013089740009
2018-09-10,0.004978312404722907,-0.0004120389411279568,0.003713461086886305,-0.0025967065318113214,0.0031208947870999815,0.005141732469026827,0.00536813802862568,0.001186031997483905,-0.0010596457776994583,0.0020950083236406236,0.0034882795588235815
2018-09-11,-0.002578085084438797,0.009437181654282423,0.007984524836637252,-0.0008668186664184674,0.008499328580499732,-0.00025652642788198676,0.0002976307108899512,0.002030113268921774,0.0010596457776994583,0.0099959536204417,-0.003672210719776192
2018-09-12,-0.0009226952351575335,0.0051592498770069994,0.0018795739602115447,0.0049748663008459815,-0.004173305124619553,0.003073539003073833,0.0008916294000731462,0.0005069037855744973,-0.00921975798079755,-0.002905253891048787,0.011523028127532253
2018-09-13,0.007539105480597552,0.0004065747641375239,0.0017056433514182068,0.012330600073379827,0.011667715688310931,0.005991272559994876,0.006219317167408089,0.0038774500621743258,-0.0014262349980906919,0.007040775496781837,-0.001456124196788089
2018-09-14,-0.005326848154255437,0.005265530235473825,-0.003756333088203334,-0.0033086324125664035,-0.0008001857680568492,0.004944799489845941,-0.008598740074788225,-0.00033644971191204576,0.007109906735455862,-0.001858686291041245,-0.0027356624306875688
2018-09-17,0.0033096797614620144,0.0016149042112383327,-0.012479062638391714,-0.003641853833692643,-0.012622561161843127,0.00037946796985366404,0.005641994429226749,0.003528505896637668,-0.004259781139247298,-0.009764267691453554,0.003645946006431977
2018-09-18,-0.0018370525954547468,0.006565911755871401,0.012650178414965296,0.005777702062882639,0.0063311965799908165,0.00906103944549308,-0.0059397749252498855,0.0010061280579867216,0.004968061727599782,0.00707282750209659,-0.004193909433454213
2018-09-19,-0.021938366317590052,0.0030672817215067205,0.0004274862207802599,-0.001387717466724503,-0.0025547454320786755,-0.0008774759860301629,-0.00957817334941291,0.010832486873426195,0.016848422448489497,0.002691440189356964,-0.0018288018632790504
2018-09-20,0.0020655614070825834,0.0002667574519090721,0.0068149033610125365,0.009674924074220215,0.01177765420135879,0.0015036494028741743,0.007490708760088172,0.010716400482877919,0.0086641370898346,0.010897714715637719,0.012551443540307794
2018-09-21,0.004249707762399524,0.006585771820697417,-0.004429174717789586,0.001348247340812847,-0.003959684089022808,0.006445553260816084,-1.470183286222948e-07,-0.002160872722920537,-0.0038893956783812023,-0.004480363825305922,0.0016006159553305643
2018-09-24,-0.008897706577174258,0.014540997101110342,-0.00652122082461748,0.002013664204527643,0.004947241858621609,-0.017273358219415336,-0.019802619945263,-0.014135078902924203,-0.011196933195100733,0.0,-0.015384762672618901
2018-09-25,-0.013785180853350454,0.006409665599379721,0.0042093376816483286,-0.003074997682722014,-0.0012014716689789928,-0.0030564674053099594,-0.000923497101587234,-0.005205252335082733,-0.003878050830855795,0.00041194093614072,-0.005923840211154108
2018-09-26,-0.00988122487077936,-0.009696062798082217,0.002311883142969151,0.002227638054695724,-0.0037457701896426165,-0.0006383454901257579,-0.011149079579279686,-0.009982319454961974,-0.012082577909243053,0.00390445329823752,0.0011131652004272574
2018-09-27,0.010266654563231281,0.0,0.0034154471173124534,0.0050726922541741715,0.005880347680508269,0.0014032286021476992,0.003109535537624275,-0.00871012141144245,-0.003581869630466805,0.008576378819733499,-0.001298741496520428
2018-09-28,0.014540325096863427,-0.002768763009593389,-0.0008529256495766191,0.003052665029902535,0.003723523692177988,-0.0006375270592755555,0.012341969085112758,-0.006366313697948822,-0.010459893594057412,-0.0036664448932386406,0.0014845069284641355
2018-10-01,-0.0034245373904919774,0.013768199199191145,-0.0030754929917962137,0.0049275775350592355,0.004767567806504669,0.008762265490986465,-0.0076958713319883465,0.00996196462107024,0.003980572401185434,-0.0040901032697542306,-0.0007420640525150901
2018-10-02,0.013440445863933892,0.0010412565380075733,-0.013612997988941888,-0.0011509901891564311,0.00013228849559165923,0.002273933134916639,-0.0030952505865484703,0.0042637727708281226,0.0,-0.0008198306567406277,0.005735917370793153
2018-10-03,-0.012107499981035552,0.008032912348537646,-0.003388851134348947,-0.0018868280323109943,0.0030337243841209727,0.004154139989091199,-0.011535542359197404,-0.0071734391502658035,0.009346077709240674,0.004501358273622635,-0.010758656081355955
2018-10-04,0.005315083532169584,-0.0041378282279733725,-0.01579116967215377,-0.00980323224619184,-0.018207642355006826,-0.0032720066775375756,-0.004714658453561338,-0.004638715638486612,0.006774728402572094,-0.014394484589354661,-0.002427392586135557
2018-10-05,0.015218789792257326,-0.00012969493984238412,-0.0075443073754235535,-0.0011658740892919184,-0.012687566357227453,-0.005180852215742604,0.0003150337443775797,-0.007432182611001981,-0.004987512314013731,-0.009573404827820653,-0.0009351703693796232
2018-10-08,0.0083560509701468,-0.0007779049581841946,0.0025804103289939206,-0.00042430811380267386,-0.011337792177263495,0.0025306966913110074,0.01283076078391332,-0.0005206933479651177,0.00676290528635759,-0.003351450161963143,0.013752275297376215
2018-10-09,0.004059354990279207,0.008909544982317552,-0.002937035467577509,0.001696153299256764,0.0035653507120816386,-0.015537522911333923,0.0034145893663430904,-0.03371619804463233,-0.003909908755830305,-0.0006296492907074125,-0.0022172976137051492
2018-10-10,-0.005539982058859305,-0.03186914174612143,-0.034270590529010825,-0.023903666356034137,-0.04967350123202818,-0.032747476638347095,-0.015930492347237646,-0.026561466328682393,-0.031473111355625694,-0.04027124426673856,-0.012096447875266314
2018-10-11,-0.01850325262180963,-0.034427683413982724,-0.017773384003132886,-0.02738400757113535,-0.012741125987699053,-0.02674685960598744,-0.029719591411047297,-0.011682987165828163,-0.03022058674580297,-0.008560850511046159,-0.025025376876388616
2018-10-12,-0.0011327331935477858,0.0027431868308123164,0.018326879924163375,0.01526907605269301,0.03155316419297005,0.006652730643032179,-0.0006486615100813609,0.002793963256768617,0.0011360732216973979,0.022021864018633597,0.005552185382930563
2018-10-15,0.00471039557416697,-0.008390991764231082,-0.0023071871275384126,-0.006941855185019996,-0.016513023787971814,0.0018926792442988116,0.006147798751945821,-0.003353561724594556,-0.004550808335873846,-0.0038895046504276998,0.006090533035907342
2018-10-16,0.010285051149878655,0.008254322947453652,0.01985144109533099,0.027052411776748997,0.029696616221171812,0.016741876002244638,0.018536941245650418,0.015923158032557172,0.016585247012274262,0.026070153295662646,0.011133271774139697
2018-10-17,-0.0018619231684264825,-0.006322447181005497,-0.008277006157551892,0.005259574285275903,-0.0046082607366977335,-0.007332305109178705,-0.002854031985512151,-0.006449939473542443,0.010042981622387703,0.003999278346426216,0.0046804105080986425
2018-10-18,0.0014898335872639556,-0.004975660435714513,-0.019366081425417736,-0.011412842411510304,-0.01979195401762146,-0.017410523952520407,0.000317534400680497,-0.011341556423239307,-0.016794668250820877,-0.018446272891783355,-0.001308138310396334
2018-10-19,0.015512839187555638,-0.008907624462441976,-0.009825522938724518,-0.00913734209085959,-0.00042818304194858214,-0.0036826475862037356,0.010107384645183348,-0.007131007066065731,0.003756709454340701,-0.00021392810329201595,0.022559844659904904
2018-10-22,-0.006434499808480432,-0.011105761461450037,0.004035570634894015,-0.008229925671270344,0.00825044188402524,-0.003421713123204384,-0.01424290659727756,-0.007940774860276001,-0.02160412943295631,-0.0006422342335250519,-0.007525027597404588
2018-10-23,-0.0055483557589166566,-0.026499802729883726,0.0001872820493411531,-0.005413561121243582,-0.003831987755430255,-0.016591314863237727,0.006355366856386713,-0.009920079405312698,-0.008078346840496575,-0.0021444083500314903,0.004411605494919257
2018-10-24,0.024004949559998323,-0.04028402107472662,-0.030326961293436927,-0.033569074801944154,-0.04582942683503255,-0.034463811706870295,0.011651711263995779,-0.032144463168577,-0.02542695648839155,-0.04882204841025706,0.004209956746245247
2018-10-25,-0.015693477341306217,0.012166958732911404,0.029764933317636633,0.012862276326423228,0.033812056206602215,0.007045774439620622,0.011827063388872183,0.012786577121445042,0.015333470290994189,0.0325933874499178,0.0023715955509087117
2018-10-26,-0.01856401836921373,-0.00749281219534037,-0.03160052667947166,-0.011373964842846362,-0.0202088035459278,-0.009936086275913247,-0.026333866627446856,-0.005881147629664518,-0.014541346024296686,-0.027423339491389864,-0.019318045789793015
2018-10-29,0.013954956784542283,-0.018828794685240346,-0.008839048554443618,0.0025130012187197792,-0.017033421831976092,-0.016782691671040517,0.016383474702756917,-0.002362160515420708,0.00867168838724286,-0.015591495418725287,0.011451968957528535
2018-10-30,0.003872530389476214,0.02288157058537532,0.01491271773282854,0.01066904760287457,0.01114170906755163,0.020394029191181495,0.01642670642878752,0.022604176308388624,0.01712107581179101,0.026961726068079006,0.019640330647192616
2018-10-31,-0.011849697700082373,0.006123871083759891,0.012797457073145502,0.001353872121121924,0.023506257750376403,0.007613055463922436,-0.013618096465564111,0.013587468651560908,0.013793266552808436,0.020406568352955734,-0.009408353730920194
2018-11-01,-0.004480145408937375,0.008451078852347305,0.020196853663186687,0.012547532777805515,0.011620711061075095,0.01744892415139887,0.0037326350114565976,0.027742966987161388,0.004555743019299285,0.005847443869311686,0.007064718183564356
